Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,4,0.8925055251465579,18,2s,True,target,1.5347164146091927,0.2913384417072472,0.4675434646374015
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,5,0.7334165643348468,25,1p,False,distractor,1.4346879357217404,0.3964420414398931,0.600885375368307
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,6,0.54836856182426,42,p1,True,target,1.3347071625848912,0.5819189821445623,0.9009888823916299
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,7,0.6467694397100262,67,s2,False,distractor,1.0677530085345097,0.6128318055953403,0.6174811941764347
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,8,0.9400088446988084,71,2s,True,target,1.2700297293567928,0.6406533467010408,0.6679415908133706
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,9,0.8484431672322937,86,s1,False,distractor,1.8849355357970126,0.6731118113243578,0.7847469535181517
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,1,0.64370911637572,6,1s,True,distractor,1.8849355357970126,0.10895278334765587,2.4523054526953274
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,2,0.8937724206073827,42,p1,True,distractor,1.8849355357970126,0.6731118113243578,2.052099016899774
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,3,0.6511014476131134,67,s2,False,distractor,1.8849355357970126,0.8137651580253987,1.2015958296501594
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,4,0.6202910821134128,18,1p,False,distractor,1.8849355357970126,0.26660818294662464,3.7534837847429117
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,5,0.5573563477297683,3,2p,False,distractor,1.8849355357970126,0.08731380693211115,1.6519930523081712
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,6,0.9502466634773882,2,p2,True,distractor,1.8849355357970126,0.04867277761863838,1.7187583349536908
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,7,0.6292629272694963,86,2p,False,distractor,1.8849355357970126,0.8678625990642604,1.8521837307489477
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,8,0.8858333974081778,25,p1,True,distractor,1.8849355357970126,0.7550307934689201,1.468472642558936
MGM2000WRNO,2023-12-13-16-19-54,43,single,random,9,0.796960627611537,71,s1,False,distractor,1.8849355357970126,0.8261302874057099,0.934613847244691
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,1,0.8276875131222489,86,s2,False,target,17.681288720264547,0.9049579872051943,0.567570497896213
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,2,0.9100508218327252,71,2s,True,distractor,1.4679695637310033,0.8153107991979376,0.4674950360722505
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,3,0.6787910310450997,67,1s,True,target,1.6347329670593354,0.739574381743531,0.8843898109189468
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,4,0.8916090052212444,42,1p,False,distractor,1.751589649586549,0.39798768261243195,0.901284152077551
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,5,0.7805442789617383,25,p2,True,target,1.3679627692754366,0.4721784588942996,1.6017148049018033
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,6,0.735515382487435,18,s1,False,distractor,2.318790789320701,0.25578869473885224,0.45035891349425583
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,7,0.53173657152468,6,p2,True,target,1.9685087832790487,0.2156020242528406,0.6174511973781591
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,8,0.9399265728402058,3,s2,False,distractor,1.6682831206207993,0.15995894204143984,0.400596394168133
MGM2000WRNO,2023-12-13-16-19-54,44,dual,descending,9,0.6169855310963352,2,1s,True,target,1.7349110685290725,0.06412918934402753,0.8678821754688215
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,1,0.5917438861655618,2,2s,True,distractor,2.9525689185466035,0.04712713644609945,0.7176784502280498
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,2,0.6153788785542234,3,2p,False,distractor,2.3854292180376433,0.09195073044972783,0.21730583940052384
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,3,0.740362057282796,6,1p,False,distractor,1.7682967818136603,0.15841330086890099,0.8015776870083755
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,4,0.7029046512736201,18,p1,True,target,1.0344265660314704,0.26660818294662464,0.8510167468871259
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,5,0.8068971100789125,25,s2,False,target,3.8867187189416654,0.36552921798911486,0.7177167593913509
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,6,0.8907447477858831,42,p2,True,target,1.1011061951699048,0.4799066647569942,4.954585209337893
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,7,0.7648044560078573,67,1s,True,target,2.0519522855752257,0.5664625704191731,0.5007285969236364
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,8,0.8185120424607877,71,s1,False,distractor,1.451313751327234,0.6112861644228016,0.6676759565184511
MGM2000WRNO,2023-12-13-16-19-54,45,dual,ascending,9,0.645364109166271,86,2s,True,target,3.1695249157742182,0.6592010407715077,1.084491221780354
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,1,0.9989786961369426,86,p1,True,target,1.3681246797032145,0.9095949107228112,0.9847088611986692
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,2,0.5366121400488233,71,2p,False,distractor,1.6848850833516735,0.8060369521627042,1.1013736365011937
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,3,0.9736809921254901,67,1p,False,distractor,2.135171353997521,0.6978420700849804,1.318199527134766
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,4,0.686327553652346,42,p2,True,target,1.269670490596127,0.6221056526305738,0.7510764513567665
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,5,0.5479576586217985,25,2s,True,target,2.8692685335036003,0.5741907762818677,1.4512100274596378
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,6,0.5493850571958993,18,s2,False,distractor,1.7016623285753667,0.43353742958082686,0.667499589802901
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,7,0.7875330261964812,6,1s,True,target,1.1844994618645615,0.1955086890098348,1.3181391721318505
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,8,0.9513489749180549,3,2p,False,target,2.5856361598025615,0.05330970113625515,0.3506383535441273
MGM2000WRNO,2023-12-13-16-19-54,46,dual,descending,9,0.7140043318755802,2,p1,True,target,1.8016246699448857,0.03167072472071038,0.9844403356460134
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,1,0.8856223281684203,67,1p,False,distractor,1.4846495904171206,0.8833190107896496,0.684114924599271
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,2,0.6838215167833326,71,s1,False,target,1.584714210025595,0.7843979757471594,0.4671907312063013
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,3,0.7376279445955347,42,p2,True,target,1.5014846607941763,0.6746574524968968,0.900868895199892
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,4,0.7203297219090055,6,1p,False,distractor,1.1343740897054886,0.4165353766828989,0.8011512265079546
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,5,0.6950116037331224,25,1s,True,target,1.1365168730180812,0.36398357681657595,0.6508401633268477
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,6,0.6207081668048233,18,p1,True,target,1.2344412391644255,0.3299794710207199,0.7844039780811727
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,7,0.9782824402167418,3,2s,True,target,1.9536209749176123,0.09658765396734462,1.8021667807511221
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,8,0.7226206766129877,2,s1,False,target,1.7682678692372065,0.034762007065788136,0.4173920711600658
MGM2000WRNO,2023-12-13-16-19-54,47,dual,random,9,0.7021952126255692,86,2p,False,target,1.7850039140403169,0.8910472166523441,0.7675952904301084
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,1,0.5875235013329494,2,s2,False,target,1.7850039140403169,0.040944571755943834,1.7519029896325264
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,2,0.5529271633953267,3,p1,True,target,1.7850039140403169,0.10122457748496134,1.3516268022472104
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,3,0.8435894324714304,6,s1,False,target,1.7850039140403169,0.10122457748496134,0.2003695750067891
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,4,0.880175338376102,18,p2,True,target,1.7850039140403169,0.3083404946051752,2.1355772142878777
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,5,0.8073093505205109,25,s2,False,target,1.7850039140403169,0.4536307648238327,1.668464908445003
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,6,0.9332934609474929,42,1p,False,target,1.7850039140403169,0.7380287405709921,1.201340676163909
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,7,0.5832390096818953,67,2p,False,target,1.7850039140403169,0.8616800343741048,0.8677600198338951
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,8,0.5399991873739746,71,2s,True,target,1.7850039140403169,0.7952174639549318,1.335047969578227
MGM2000WRNO,2023-12-13-16-19-54,48,single,ascending,9,0.6264851429471375,86,1s,True,target,1.7850039140403169,0.8740451637544162,0.9513636255214806
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,1,0.8408716171465789,86,s1,False,target,1.7850039140403169,0.8740451637544162,0.7511736698952518
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,2,0.5357621336168163,71,2p,False,target,1.7850039140403169,0.9034123460326555,1.2681898052810539
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,3,0.5051928339227052,67,1p,False,target,1.7850039140403169,0.8245846462331711,1.2682432935471297
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,4,0.597633103688821,42,p1,True,target,1.7850039140403169,0.7612133581590756,0.8845423247589679
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,5,0.8086738373212579,25,2s,True,target,1.7850039140403169,0.6499271937362743,1.2683835195425672
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,6,0.6146536523226023,18,1s,True,target,1.7850039140403169,0.583464623317101,1.4182215006926526
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,7,0.9672734913539762,6,p2,True,target,1.7850039140403169,0.3299794710207199,0.968449151090681
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,8,0.6853874344202091,3,s2,False,target,1.7850039140403169,0.12904611859066167,1.2682779886390563
MGM2000WRNO,2023-12-13-16-19-54,49,single,descending,9,0.9624767697898221,2,1s,True,target,1.7850039140403169,0.06876611286164422,1.1182640021797852
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,1,0.8150874794278139,71,2s,True,target,1.7850039140403169,0.8864102931347274,1.184817138796916
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,2,0.5104670775959665,6,2p,False,target,1.7850039140403169,0.18005227728444573,1.4850529208570151
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,3,0.6183051247284582,18,p2,True,target,1.7850039140403169,0.2789733123269359,0.934485547687018
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,4,0.5755248248719287,67,p1,True,target,1.7850039140403169,0.7921261816098539,1.4518168301551668
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,5,0.7092266633573414,2,1p,False,target,1.7850039140403169,0.04249021292848276,2.0355331948903768
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,6,0.9532056957605612,42,s1,False,target,1.7850039140403169,0.5602800057290175,2.7358998786394295
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,7,0.6392249827427301,3,s2,False,target,1.7850039140403169,0.07649431872433876,1.2682248617797995
