Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,8,0.6994849869847914,3,1p,False,distractor,1.8697579947911436,0.017296176562862354,0.8176660442586581
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,9,0.8628355306320659,71,p1,True,target,1.1510610586083203,0.06913014418027305,0.46724302652000915
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,1,0.6987310781134516,86,s2,False,target,1.1510610586083203,0.7640292725511861,1.2013610460417112
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,2,0.6568370836271369,71,1s,True,target,1.1510610586083203,0.7186745508859517,0.9344617952956469
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,3,0.5959248416282577,67,s2,False,target,1.1510610586083203,0.7964255023120679,1.451566925872612
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,4,0.733337109835965,42,1p,False,target,1.1510610586083203,0.7931858793359796,1.1513064350219793
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,5,0.7867964950208406,25,p2,True,target,1.1510610586083203,0.37689432690864944,1.3182398332064622
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,6,0.6433146200930522,18,p1,True,target,1.1510610586083203,0.20357449768793218,1.2679588165701716
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,7,0.9384422499763004,6,s1,False,target,1.1510610586083203,0.1080056198933311,1.3514912914724846
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,8,0.8043564518593033,3,2s,True,target,1.1510610586083203,0.052932029299832185,1.4682074273478065
PBF2003WRNO,2023-12-13-13-14-27,40,single,descending,9,0.7944669530158546,2,2p,False,target,1.1510610586083203,0.025395234003082745,0.9010818953902344
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,1,0.9083530761632876,2,p2,True,target,1.1510610586083203,0.02215561102699448,1.501408193147654
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,2,0.9399410246510971,3,s1,False,target,1.1510610586083203,0.06427070971614075,1.1680128678017354
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,3,0.7396487576383801,6,s2,False,target,1.1510610586083203,0.1841367598314032,1.2847429985304188
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,4,0.7407297671616497,18,p1,True,target,1.1510610586083203,0.3331594167314591,0.9678211694226775
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,5,0.8514342243848977,25,1p,False,target,1.1510610586083203,0.44168678643041287,1.1847224105476926
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,6,0.8128435911620289,42,2s,True,target,1.1510610586083203,0.6652207717804968,1.2179881746633328
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,7,0.5327725972771712,67,1s,True,target,1.1510610586083203,0.819102863144685,1.1513045690371655
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,8,0.8141496051853744,71,2p,False,target,1.1510610586083203,0.9098123064751539,0.8178433123903233
PBF2003WRNO,2023-12-13-13-14-27,41,single,ascending,9,0.9850894461161666,86,2p,False,target,1.1510610586083203,0.9098123064751539,0.7509513389632048
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,1,0.9460128073529607,2,p2,True,target,1.1344479248436983,0.023775422515038613,0.7004921212101181
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,2,0.6467606942819764,3,1s,True,target,1.2177673669903015,0.04645278334765583,0.5673799272772158
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,3,0.8310989323669583,6,s1,False,distractor,1.1010011606413173,0.07398957864440528,0.7175499802833656
