Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,8,0.8067429993817055,3,1s,True,target,1.5179536731168355,0.012436742098730047,0.6174048312268496
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,9,0.7267065519101071,2,p2,True,target,1.6014066872378407,0.0027178731704655236,1.1343051682817986
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,1,0.5267312776051294,86,s1,False,target,5.587783914031434,0.9924226923654021,0.9008713424796042
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,2,0.5687813023514576,6,2s,True,target,2.3186809632597942,0.02053579953895044,1.0175888773683255
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,3,0.9862791055880915,2,s2,False,distractor,1.18778646418059,0.005957496146553698,0.6841400616638111
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,4,0.5154559678909392,42,1s,True,distractor,1.2510777490765577,0.7121953049337753,1.034330918570049
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,5,0.9691873288646715,67,2s,True,target,0.6340719229183378,0.5809905744022043,0.6840766189247915
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,6,0.7553713502762096,71,1p,False,distractor,0.8173679473600259,0.31534149036297415,0.5507000781838087
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,7,0.9521597809618256,3,2p,False,distractor,1.3512320642091709,0.012436742098730047,0.5839798376489398
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,8,0.8373024320912159,25,s2,False,distractor,2.0683974923945243,0.10962543138137523,0.7507592914068937
JDB2003WRNO,2023-12-13-16-14-20,14,dual,random,9,0.930035968493619,18,s1,False,distractor,1.9550194091243611,0.06103108674005257,1.0676479972930792
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,1,0.7389258403231553,6,p2,True,distractor,1.9550194091243611,0.027015045491126786,1.5347613340140924
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,2,0.5527923553317138,25,p1,True,distractor,1.9550194091243611,0.04969240632374401,1.5682600331269896
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,3,0.9198903856165754,3,p1,True,distractor,1.9550194091243611,0.004337684658509655,1.0344851715037748
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,4,0.8717866281202169,67,1s,True,distractor,1.9550194091243611,0.1663188334629182,1.684858768377353
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,5,0.67188945227451,42,1p,False,distractor,1.9550194091243611,0.4708433932152064,1.3347437939628435
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,6,0.6928621646251506,71,s2,False,distractor,1.9550194091243611,0.6636009602924527,0.7676167113149859
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,7,0.6838038172662039,86,s1,False,distractor,1.9550194091243611,0.9875632579012699,1.4848343864621256
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,8,0.9907990885442756,2,2p,False,distractor,1.9550194091243611,0.005957496146553698,1.9851189458056524
JDB2003WRNO,2023-12-13-16-14-20,15,single,random,9,0.7856410168516192,18,p2,True,distractor,1.9550194091243611,0.3671754579803849,1.334730732222397
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,1,0.9625335318472844,86,2s,True,distractor,1.9550194091243611,0.9130519294512421,1.317840035975678
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,2,0.9143492622794513,71,p1,True,distractor,1.9550194091243611,0.8158632401685967,0.7009275079628878
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,3,0.656018844641031,67,1s,True,distractor,1.9550194091243611,0.7348726657663925,1.3513993788831158
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,4,0.7156196919936257,42,s1,False,distractor,1.9550194091243611,0.574511328450028,0.7842869129447081
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,5,0.6981142072922618,25,p2,True,distractor,1.9550194091243611,0.35421696607603226,0.8342054636636931
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,6,0.5424391607550293,18,2p,False,distractor,1.9550194091243611,0.24892921935316661,0.9176995289687966
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,7,0.6622096829240689,6,2s,True,distractor,1.9550194091243611,0.09828675096506663,1.651688789730315
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,8,0.8103617763593369,3,s2,False,distractor,1.9550194091243611,0.06103108674005257,0.884417903540907
JDB2003WRNO,2023-12-13-16-14-20,16,single,descending,9,0.8953266975219678,2,1p,False,distractor,1.9550194091243611,0.02053579953895044,0.9511173696889728
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,1,0.9367913450920174,2,1s,True,target,1.4345401552109251,0.01891598805090631,0.48373284635863456
